recording,utterance,relative_json,audio_present,duration_seconds,word_count,wpm,span_wpm,articulation_wpm,aligned_word_seconds,aligned_word_occupancy,pause_seconds,pause_0_30_count,pause_0_75_count,pause_1_40_count,max_pause_seconds,mean_word_logprob,low_confidence_word_count,language_code,language_probability,text_character_count,question_mark_count,comma_count,period_count,wpm_tier,wpm_outlier
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0019,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0019.json,True,28.1,85,181.49466192170817,184.11552346570397,270.4135737009544,18.86,0.6711743772241993,8.84,8,3,0,0.9589999999999996,-0.206267377009964,3,som,1.0,535,0,2,3,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0020,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0020.json,True,23.6,71,180.5084745762712,182.83261802575106,244.19604471195183,17.445,0.7391949152542373,5.855000000000002,6,1,0,0.879999999999999,-0.12691172286317248,1,som,1.0,465,0,1,3,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0021,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0021.json,True,26.0,86,198.46153846153845,200.62208398133748,266.1989269500619,19.384,0.7455384615384616,6.336,5,0,0,0.5,-0.1926445650529924,3,som,1.0,546,0,1,3,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0022,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0022.json,True,36.4,109,179.67032967032966,181.05811024058028,240.37931414709448,27.207000000000004,0.7474450549450551,8.913999999999996,7,1,0,0.8800000000000003,-0.15929313836425615,0,som,1.0,636,1,0,6,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0023,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0023.json,True,35.3,100,169.971671388102,171.23287671232876,253.51755609075937,23.666999999999994,0.6704532577903681,11.373000000000001,9,3,0,1.2600000000000016,-0.2174433778490899,4,som,1.0,629,0,6,4,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0024,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0024.json,True,27.3,71,156.04395604395606,157.6551571000333,238.85618166526496,17.834999999999997,0.6532967032967032,9.186000000000003,9,4,0,1.1399999999999988,-0.2042208428379351,1,som,1.0,463,0,2,4,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0025,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0025.json,True,37.2,118,190.32258064516128,191.97396963123643,259.787913257256,27.253000000000007,0.7326075268817206,9.626999999999992,9,1,0,0.8209999999999997,-0.14786712317313758,0,som,1.0,736,0,0,10,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0026,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0026.json,True,38.0,102,161.05263157894737,163.81156316916488,227.29805013927583,26.924999999999994,0.7085526315789472,10.435000000000006,13,1,0,1.0,-0.252435788647871,4,som,1.0,658,0,3,1,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0027,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0027.json,True,22.1,67,181.9004524886878,184.05750652442654,258.2717635721172,15.564999999999985,0.7042986425339359,6.276000000000014,5,2,0,1.2590000000000003,-0.15141162184644413,0,som,1.0,423,1,1,5,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0028,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0028.json,True,25.0,64,153.6,159.20398009950247,202.54232818186622,18.958999999999993,0.7583599999999997,5.161000000000007,3,1,0,1.1799999999999997,-0.14210787282067294,0,som,1.0,425,0,2,2,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0029,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0029.json,True,20.2,47,139.6039603960396,140.71154134025247,181.9707040072273,15.496999999999991,0.7671782178217817,4.544000000000011,5,0,0,0.5410000000000004,-0.16751496286994982,1,som,1.0,339,0,5,2,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0030,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0030.json,True,23.5,58,148.08510638297872,150.26555550757806,183.15789473684217,18.999999999999993,0.8085106382978721,4.159000000000008,4,0,0,0.5599999999999987,-0.2318046947759692,3,som,1.0,406,0,3,5,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0031,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0031.json,True,23.8,73,184.03361344537814,186.2165724246418,239.05687152057627,18.322000000000006,0.7698319327731095,5.1989999999999945,4,1,0,0.78,-0.21842559029861355,0,som,1.0,461,0,4,3,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0032,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0032.json,True,29.0,61,126.20689655172414,129.6998476203976,178.1888997078871,20.539999999999996,0.7082758620689653,7.679000000000006,7,1,1,1.5799999999999983,-0.19302491227738067,2,som,1.0,415,0,6,5,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0033,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0033.json,True,28.2,76,161.70212765957447,163.91085549964055,235.585864848109,19.35600000000001,0.6863829787234046,8.463999999999993,10,1,0,1.0999999999999996,-0.16662774394751012,1,som,1.0,500,0,5,1,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0034,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0034.json,True,27.7,65,140.7942238267148,142.43453489646103,215.44580709313882,18.102000000000004,0.6535018050541518,9.278999999999996,7,4,1,1.6600000000000001,-0.13476536938314965,2,som,1.0,411,0,6,3,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0035,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0035.json,True,20.7,53,153.62318840579712,155.88235294117646,226.12529332290384,14.063000000000015,0.6793719806763292,6.336999999999984,7,2,0,1.3200000000000003,-0.15376013255650042,0,som,1.0,352,0,1,5,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0036,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0036.json,True,33.0,96,174.54545454545456,176.3679230839891,229.02584493041758,25.14999999999999,0.7621212121212119,7.509000000000009,7,0,0,0.5,-0.18763362609034198,3,som,1.0,644,0,12,4,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0037,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0037.json,True,22.3,66,177.57847533632287,180.31965757479168,266.1648070977281,14.878000000000005,0.6671748878923769,7.082999999999997,8,2,0,1.0599999999999996,-0.1411568137801516,0,som,1.0,422,0,8,0,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0038,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0038.json,True,27.1,80,177.12177121771217,178.8308930367721,251.71744716555668,19.069,0.7036531365313653,7.772000000000003,9,0,0,0.7200000000000006,-0.224518641457749,6,som,1.0,546,0,7,1,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0039,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0039.json,True,22.5,63,168.0,170.7394191246217,236.2057114291072,16.00299999999999,0.711244444444444,6.13600000000001,5,1,1,1.4400000000000004,-0.16914650625124855,2,som,1.0,394,0,8,1,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0040,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0040.json,True,22.7,60,158.59030837004406,159.85790408525756,243.25967970808838,14.799,0.6519383259911894,7.721000000000001,6,2,0,1.2600000000000016,-0.19721300020846144,1,som,1.0,360,1,3,2,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0041,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0041.json,True,21.8,55,151.3761467889908,153.19623044426908,256.9693194206509,12.842000000000006,0.5890825688073397,8.698999999999996,5,3,1,1.6999999999999993,-0.21800625264547044,0,som,1.0,353,0,10,3,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0042,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0042.json,True,26.7,72,161.79775280898875,163.7604245640637,227.40432699899992,18.996999999999993,0.7114981273408237,7.383000000000005,9,2,0,0.8599999999999994,-0.11582113794063906,0,som,1.0,464,0,0,0,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0043,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0043.json,True,24.7,50,121.4574898785425,123.2589670898558,199.28258270227172,15.054000000000006,0.6094736842105266,9.284999999999995,10,3,0,1.3810000000000002,-0.20180204419853356,1,som,1.0,342,1,8,2,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0044,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0044.json,True,32.6,98,180.3680981595092,182.27471403329304,275.88795570778404,21.313,0.6537730061349692,10.946000000000003,13,1,1,1.5589999999999993,-0.13053710539599575,2,som,1.0,591,0,14,5,High,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0045,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0045.json,True,29.5,69,140.33898305084745,142.17032967032966,185.2929329096361,22.343000000000004,0.7573898305084747,6.776999999999997,5,2,0,1.160000000000002,-0.1578392112298454,1,som,1.0,504,0,9,1,Medium,False
Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k,0046,Cadowgaada 1aad Fandhaal Podcast 131 Xalaqo muhiim ah-129k/transcripts/0046.json,True,22.1,47,127.60180995475113,129.35186459336728,211.03045723265737,13.362999999999998,0.6046606334841628,8.438000000000004,10,2,0,1.3200000000000003,-0.2819824353157567,1,som,1.0,318,0,0,3,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0001,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0001.json,True,26.2,77,176.33587786259542,178.93106119287373,231.67184836024475,19.941999999999997,0.7611450381679388,5.878000000000004,4,0,0,0.5400000000000009,-0.2971710067462507,5,som,1.0,554,1,8,6,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0002,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0002.json,True,20.8,63,181.73076923076923,184.3812496951368,248.42271293375387,15.216000000000005,0.7315384615384617,5.284999999999997,6,0,0,0.43900000000000006,-0.21589364384653092,3,som,1.0,399,0,1,5,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0003,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0003.json,True,22.3,72,193.7219730941704,195.28954387233853,255.09300265721896,16.934999999999988,0.7594170403587438,5.1860000000000115,4,0,0,0.41999999999999815,-0.18029573340801294,3,som,1.0,416,0,0,2,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0004,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0004.json,True,24.1,73,181.74273858921163,184.188393608074,243.6853232446867,17.974000000000004,0.7458091286307055,5.805999999999996,7,1,0,0.8200000000000003,-0.16001850680753937,2,som,1.0,444,0,0,2,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0005,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0005.json,True,31.9,89,167.39811912225707,169.09436352121594,207.39474910672678,25.747999999999994,0.8071473354231974,5.832000000000007,4,0,0,0.43900000000000006,-0.12248015898483315,0,som,1.0,554,0,4,3,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0006,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0006.json,True,27.3,76,167.03296703296704,168.88263397651937,229.09967845659168,19.903999999999996,0.729084249084249,7.097000000000005,7,1,0,0.9400000000000004,-0.16839494779474704,2,som,1.0,466,0,5,2,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0007,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0007.json,True,29.0,83,171.7241379310345,173.9981132734705,225.15598155348582,22.118000000000002,0.7626896551724138,6.5029999999999974,4,0,0,0.6999999999999993,-0.2080392826902299,4,som,1.0,527,1,2,2,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0008,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0008.json,True,31.8,81,152.83018867924528,154.18781725888326,224.18008210710815,21.67900000000001,0.681729559748428,9.84099999999999,9,3,1,1.58,-0.17804173609289758,1,som,1.0,511,0,1,3,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0009,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0009.json,True,28.9,79,164.01384083044982,166.54954321855234,240.06077487971663,19.74499999999998,0.6832179930795841,8.715000000000021,8,1,0,0.9200000000000017,-0.23125556378001327,1,som,1.0,518,1,4,6,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0010,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0010.json,True,24.4,56,137.7049180327869,139.5290893235331,204.08163265306132,16.46399999999999,0.6747540983606555,7.617000000000007,5,3,0,1.08,-0.1419039210828784,1,som,1.0,345,0,1,3,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0011,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0011.json,True,26.3,87,198.47908745247148,201.70015455950542,298.23458835628196,17.50299999999999,0.6655133079847905,8.377000000000011,9,0,0,0.6799999999999997,-0.2258774421166078,1,som,1.0,501,0,8,4,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0012,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0012.json,True,32.9,92,167.78115501519758,169.1176470588235,220.2889296831351,25.058000000000003,0.7616413373860184,7.581999999999998,7,1,0,0.9800000000000004,-0.21396839873924317,4,som,1.0,631,0,5,7,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0013,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0013.json,True,25.5,63,148.23529411764707,149.7622820919176,195.58131111915972,19.327,0.7579215686274511,5.912999999999998,6,0,0,0.7389999999999999,-0.1954437746804664,2,som,1.0,421,1,0,5,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0014,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0014.json,True,27.4,82,179.56204379562044,181.40924007226874,225.87457533743466,21.781999999999993,0.7949635036496349,5.339000000000006,5,0,0,0.4610000000000021,-0.264664004894453,2,som,1.0,530,0,2,4,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0015,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0015.json,True,27.7,84,181.9494584837545,183.94160583941607,241.4833980163864,20.871,0.7534657039711191,6.529,5,1,0,1.3209999999999997,-0.18938750375002103,2,som,1.0,552,0,2,6,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0016,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0016.json,True,26.8,79,176.86567164179104,178.73977148459596,251.65914520838882,18.834999999999987,0.702798507462686,7.6840000000000135,8,0,0,0.6400000000000006,-0.14843734467121283,2,som,1.0,516,0,5,6,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0017,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0017.json,True,28.1,87,185.76512455516016,186.4219135030892,241.40961013735395,21.62299999999998,0.7695017793594299,6.3780000000000205,5,0,0,0.45899999999999963,-0.16870561415587706,0,som,1.0,540,0,6,3,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0018,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0018.json,True,38.8,115,177.83505154639175,178.94190871369292,252.6269541976351,27.31299999999997,0.7039432989690715,11.24700000000003,12,0,0,0.679000000000002,-0.1727194963546832,4,som,1.0,711,0,11,1,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0019,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0019.json,True,27.4,81,177.37226277372264,179.19693226650935,279.34245315553534,17.397999999999985,0.6349635036496345,9.723000000000013,11,1,0,0.7800000000000002,-0.17686891043725708,2,som,1.0,487,0,7,4,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0020,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0020.json,True,23.8,73,184.03361344537814,185.74275900089054,279.39018944951215,15.676999999999992,0.6586974789915963,7.904000000000008,8,1,0,0.7590000000000003,-0.20799224174304573,3,som,1.0,433,0,4,3,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0021,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0021.json,True,28.4,78,164.7887323943662,166.42958748221906,242.22348739713277,19.32099999999999,0.6803169014084505,8.79900000000001,11,0,0,0.7199999999999998,-0.21793608287538332,1,som,1.0,477,0,4,3,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0022,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0022.json,True,24.2,64,158.67768595041323,160.93880972338644,243.96442185514636,15.739999999999984,0.6504132231404952,8.120000000000015,8,1,0,1.0800000000000018,-0.18150001680116334,0,som,1.0,375,0,2,2,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0023,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0023.json,True,30.1,71,141.5282392026578,142.570281124498,220.58823529411762,19.312,0.641594684385382,10.567999999999998,14,1,0,0.9800000000000004,-0.2078119287245846,2,som,1.0,420,2,4,4,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0024,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0024.json,True,26.7,64,143.82022471910113,145.34443603330809,222.00381569058212,17.297000000000004,0.6478277153558054,9.122999999999998,11,1,0,0.9189999999999987,-0.221983514104238,3,som,1.0,398,0,6,5,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0025,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0025.json,True,23.0,55,143.47826086956522,145.11873350923483,196.11338919593513,16.826999999999998,0.7316086956521738,5.913000000000002,7,0,0,0.738999999999999,-0.17063050074149588,0,som,1.0,387,0,5,2,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0026,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0026.json,True,20.1,48,143.28358208955223,148.59914349104793,232.67086766844403,12.378,0.6158208955223881,7.003000000000001,8,3,0,1.1599999999999997,-0.13508879142260646,0,som,1.0,310,1,4,2,Medium,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0027,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0027.json,True,27.7,80,173.2851985559567,176.08863127774313,260.58631921824104,18.419999999999998,0.6649819494584837,8.839000000000002,8,3,0,0.8789999999999978,-0.18518483021822366,1,som,1.0,513,4,8,4,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0028,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0028.json,True,28.2,84,178.72340425531914,180.1286633309507,256.94621463165936,19.61500000000001,0.6955673758865252,8.364999999999991,7,2,0,0.8990000000000009,-0.23375260427539638,5,som,1.0,478,3,3,5,High,False
Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k,0029,Calamo Xagaaran Gabdhaha Wanaagsan ee Guurka Ku Haboon 45 Fandhaal Podcast -139k/transcripts/0029.json,True,34.4,113,197.09302325581396,198.82697947214075,265.0819095280915,25.577000000000016,0.7435174418604656,8.522999999999985,8,1,0,0.8399999999999999,-0.21304139112156806,5,som,1.0,685,0,7,4,High,False
